"No.","Time","Source","Destination","Protocol","Length","Info"
"2709","2.010532219","10.0.2.15","44.215.118.141","TCP","54","40348  >  443 [ACK] Seq=518 Ack=4097 Win=62144 Len=0"
"2710","2.011482115","44.215.118.141","10.0.2.15","TLSv1.3","2191","Application Data, Application Data, Application Data"
"2711","2.011487113","10.0.2.15","44.215.118.141","TCP","54","40348  >  443 [ACK] Seq=518 Ack=6234 Win=62144 Len=0"
"2712","2.012406192","10.0.2.15","98.82.158.241","TLSv1.3","490","Application Data"
"2713","2.012550995","98.82.158.241","10.0.2.15","TCP","60","443  >  45864 [ACK] Seq=11009 Ack=3001 Win=65535 Len=0"
"2714","2.014387863","10.0.2.15","44.215.118.141","TLSv1.3","118","Change Cipher Spec, Application Data"
"2715","2.014601123","10.0.2.15","44.215.118.141","TCP","2974","40348  >  443 [PSH, ACK] Seq=582 Ack=6234 Win=63360 Len=2920 [TCP segment of a reassembled PDU]"
"2716","2.014658032","10.0.2.15","44.215.118.141","TLSv1.3","442","Application Data"
"2717","2.014696554","44.215.118.141","10.0.2.15","TCP","60","443  >  40348 [ACK] Seq=6234 Ack=2042 Win=65535 Len=0"
"2718","2.014736323","44.215.118.141","10.0.2.15","TCP","60","443  >  40348 [ACK] Seq=6234 Ack=3502 Win=65535 Len=0"
"2719","2.014762376","44.215.118.141","10.0.2.15","TCP","60","443  >  40348 [ACK] Seq=6234 Ack=3890 Win=65535 Len=0"
"2720","2.017582563","69.147.82.60","10.0.2.15","TLSv1.3","1514","Server Hello, Change Cipher Spec, Application Data"
"2721","2.017587245","10.0.2.15","69.147.82.60","TCP","54","37838  >  443 [ACK] Seq=518 Ack=1461 Win=63360 Len=0"
"2722","2.018001173","69.147.82.60","10.0.2.15","TCP","1514","443  >  37838 [PSH, ACK] Seq=1461 Ack=518 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"2723","2.018005920","10.0.2.15","69.147.82.60","TCP","54","37838  >  443 [ACK] Seq=518 Ack=2921 Win=63360 Len=0"
"2724","2.018234811","69.147.82.60","10.0.2.15","TLSv1.3","1475","Application Data, Application Data, Application Data"
"2725","2.018239459","10.0.2.15","69.147.82.60","TCP","54","37838  >  443 [ACK] Seq=518 Ack=4342 Win=63360 Len=0"
"2730","2.021567604","10.0.2.15","69.147.82.60","TLSv1.3","118","Change Cipher Spec, Application Data"
"2731","2.021653060","69.147.82.60","10.0.2.15","TCP","60","443  >  37838 [ACK] Seq=4342 Ack=582 Win=65535 Len=0"
"2732","2.021815067","10.0.2.15","69.147.82.60","TLSv1.3","241","Application Data"
"2733","2.021953646","69.147.82.60","10.0.2.15","TCP","60","443  >  37838 [ACK] Seq=4342 Ack=769 Win=65535 Len=0"
"2739","2.027740955","44.215.118.141","10.0.2.15","TLSv1.3","133","Application Data"
"2740","2.027745603","10.0.2.15","44.215.118.141","TCP","54","40348  >  443 [ACK] Seq=3890 Ack=6313 Win=63360 Len=0"
"2741","2.027874010","69.147.82.60","10.0.2.15","TLSv1.3","660","Application Data, Application Data"
"2742","2.027875968","10.0.2.15","69.147.82.60","TCP","54","37838  >  443 [ACK] Seq=769 Ack=4948 Win=63360 Len=0"
"2743","2.028004496","69.147.82.60","10.0.2.15","TLSv1.3","78","Application Data"
"2744","2.028004539","44.215.118.141","10.0.2.15","TLSv1.3","133","Application Data"
"2745","2.028006300","10.0.2.15","69.147.82.60","TCP","54","37838  >  443 [ACK] Seq=769 Ack=4972 Win=63360 Len=0"
"2746","2.028010238","10.0.2.15","44.215.118.141","TCP","54","40348  >  443 [ACK] Seq=3890 Ack=6392 Win=63360 Len=0"
"2747","2.028263104","69.147.82.60","10.0.2.15","TCP","60","443  >  37838 [FIN, ACK] Seq=4972 Ack=769 Win=65535 Len=0"
"2748","2.028510709","50.57.31.206","10.0.2.15","TLSv1.2","344","Application Data"
"2749","2.028931941","10.0.2.15","69.147.82.60","TLSv1.3","78","Application Data"
"2750","2.028946947","10.0.2.15","69.147.82.60","TCP","54","37838  >  443 [FIN, ACK] Seq=793 Ack=4973 Win=63360 Len=0"
"2751","2.029115331","69.147.82.60","10.0.2.15","TCP","60","443  >  37838 [ACK] Seq=4973 Ack=793 Win=65535 Len=0"
"2752","2.029115408","69.147.82.60","10.0.2.15","TCP","60","443  >  37838 [ACK] Seq=4973 Ack=794 Win=65535 Len=0"
"2754","2.030628348","10.0.2.15","98.82.158.241","TCP","74","45870  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3810932942 TSecr=0 WS=128"
"2757","2.035342844","98.82.158.241","10.0.2.15","TLSv1.3","555","Application Data"
"2758","2.035347711","10.0.2.15","98.82.158.241","TCP","54","45864  >  443 [ACK] Seq=3001 Ack=11510 Win=63275 Len=0"
"2759","2.035465881","69.147.82.60","10.0.2.15","TLSv1.3","422","Application Data"
"2760","2.035467729","10.0.2.15","69.147.82.60","TCP","54","37828  >  443 [ACK] Seq=1167 Ack=6711 Win=63360 Len=0"
"2761","2.035542958","10.0.2.15","98.82.158.241","TLSv1.3","492","Application Data"
"2762","2.035607019","98.82.158.241","10.0.2.15","TCP","60","443  >  45864 [ACK] Seq=11510 Ack=3439 Win=65535 Len=0"
"2763","2.036705316","44.215.118.141","10.0.2.15","TLSv1.3","670","Application Data"
"2764","2.036710019","10.0.2.15","44.215.118.141","TCP","54","40348  >  443 [ACK] Seq=3890 Ack=7008 Win=63360 Len=0"
"2765","2.037838584","10.0.2.15","69.147.82.60","TLSv1.3","157","Application Data"
"2766","2.037932527","69.147.82.60","10.0.2.15","TCP","60","443  >  37828 [ACK] Seq=6711 Ack=1270 Win=65535 Len=0"
"2767","2.040811834","10.0.2.15","52.0.156.250","TCP","54","33786  >  443 [ACK] Seq=1228 Ack=5467 Win=63360 Len=0"
"2768","2.043337021","98.82.158.241","10.0.2.15","TCP","60","443  >  45870 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"2769","2.043346766","10.0.2.15","98.82.158.241","TCP","54","45870  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2770","2.044364807","10.0.2.15","98.82.158.241","TLSv1.3","571","Client Hello"
"2771","2.044449420","98.82.158.241","10.0.2.15","TCP","60","443  >  45870 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"2777","2.058173901","69.147.82.60","10.0.2.15","TLSv1.3","261","Application Data"
"2778","2.058509163","10.0.2.15","54.36.150.183","TLSv1.3","196","Application Data"
"2779","2.058608225","54.36.150.183","10.0.2.15","TCP","60","443  >  36166 [ACK] Seq=5178 Ack=1325 Win=65535 Len=0"
"2780","2.060736278","98.82.158.241","10.0.2.15","TLSv1.3","298","Server Hello, Change Cipher Spec, Application Data, Application Data"
"2781","2.060741003","10.0.2.15","98.82.158.241","TCP","54","45870  >  443 [ACK] Seq=518 Ack=245 Win=63996 Len=0"
"2782","2.061052883","10.0.2.15","98.82.158.241","TLSv1.3","118","Change Cipher Spec, Application Data"
"2783","2.061133121","98.82.158.241","10.0.2.15","TCP","60","443  >  45870 [ACK] Seq=245 Ack=582 Win=65535 Len=0"
"2784","2.061997704","98.82.158.241","10.0.2.15","TLSv1.3","555","Application Data"
"2787","2.072464373","10.0.2.15","50.57.31.206","TCP","54","49272  >  443 [ACK] Seq=1591 Ack=4333 Win=62997 Len=0"
"2788","2.074508689","98.82.158.241","10.0.2.15","TLSv1.3","133","Application Data"
"2789","2.074513381","10.0.2.15","98.82.158.241","TCP","54","45870  >  443 [ACK] Seq=582 Ack=324 Win=63996 Len=0"
"2795","2.100221489","10.0.2.15","69.147.82.60","TCP","54","37828  >  443 [ACK] Seq=1270 Ack=6918 Win=63360 Len=0"
"2796","2.109630107","10.0.2.15","98.82.158.241","TCP","54","45864  >  443 [ACK] Seq=3439 Ack=12011 Win=63275 Len=0"
"2797","2.142817031","10.0.2.15","3.82.67.95","TLSv1.2","172","Application Data"
"2798","2.142832081","10.0.2.15","3.82.67.95","TLSv1.2","421","Application Data"
"2799","2.143000874","3.82.67.95","10.0.2.15","TCP","60","443  >  57506 [ACK] Seq=14988 Ack=30595 Win=65535 Len=0"
"2800","2.143000939","3.82.67.95","10.0.2.15","TCP","60","443  >  57506 [ACK] Seq=14988 Ack=30962 Win=65535 Len=0"
"2801","2.148062715","54.36.150.183","10.0.2.15","TLSv1.3","340","Application Data"
"2802","2.148067877","10.0.2.15","54.36.150.183","TCP","54","36166  >  443 [ACK] Seq=1325 Ack=5464 Win=63360 Len=0"
"2804","2.155429501","3.82.67.95","10.0.2.15","TLSv1.2","260","Application Data"
"2805","2.155434303","10.0.2.15","3.82.67.95","TCP","54","57506  >  443 [ACK] Seq=30962 Ack=15194 Win=63360 Len=0"
"2807","2.157892558","10.0.2.15","68.67.160.132","TCP","74","45996  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3462724841 TSecr=0 WS=128"
"2808","2.164951495","68.67.160.132","10.0.2.15","TCP","60","443  >  45996 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"2809","2.164970909","10.0.2.15","68.67.160.132","TCP","54","45996  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2810","2.165982720","10.0.2.15","68.67.160.132","TLSv1.2","571","Client Hello"
"2811","2.166077681","68.67.160.132","10.0.2.15","TCP","60","443  >  45996 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"2812","2.180381201","68.67.160.132","10.0.2.15","TLSv1.2","1514","Server Hello"
"2813","2.180386451","10.0.2.15","68.67.160.132","TCP","54","45996  >  443 [ACK] Seq=518 Ack=1461 Win=63360 Len=0"
"2814","2.181984320","68.67.160.132","10.0.2.15","TLSv1.2","1257","Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"2815","2.181989143","10.0.2.15","68.67.160.132","TCP","54","45996  >  443 [ACK] Seq=518 Ack=2664 Win=63360 Len=0"
"2816","2.184028816","10.0.2.15","68.67.160.132","TLSv1.2","147","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"2817","2.184127781","68.67.160.132","10.0.2.15","TCP","60","443  >  45996 [ACK] Seq=2664 Ack=611 Win=65535 Len=0"
"2818","2.193878447","68.67.160.132","10.0.2.15","TLSv1.2","397","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message, Application Data"
"2819","2.193884408","10.0.2.15","68.67.160.132","TCP","54","45996  >  443 [ACK] Seq=611 Ack=3007 Win=63360 Len=0"
"2820","2.194586618","10.0.2.15","68.67.160.132","TLSv1.2","231","Application Data"
"2821","2.194605551","10.0.2.15","68.67.160.132","TLSv1.2","412","Application Data"
"2822","2.194731207","68.67.160.132","10.0.2.15","TCP","60","443  >  45996 [ACK] Seq=3007 Ack=788 Win=65535 Len=0"
"2823","2.194758474","68.67.160.132","10.0.2.15","TCP","60","443  >  45996 [ACK] Seq=3007 Ack=1146 Win=65535 Len=0"
"2824","2.196382174","10.0.2.15","68.67.160.132","TLSv1.2","92","Application Data"
"2825","2.196475581","68.67.160.132","10.0.2.15","TCP","60","443  >  45996 [ACK] Seq=3007 Ack=1184 Win=65535 Len=0"
"2826","2.201974362","68.67.160.132","10.0.2.15","TLSv1.2","92","Application Data"
"2827","2.201979558","10.0.2.15","68.67.160.132","TCP","54","45996  >  443 [ACK] Seq=1184 Ack=3045 Win=63360 Len=0"
"2828","2.258032784","10.0.2.15","209.54.183.75","TLSv1.3","755","Application Data"
"2829","2.258193736","209.54.183.75","10.0.2.15","TCP","60","443  >  56280 [ACK] Seq=790 Ack=2490 Win=65535 Len=0"
"2830","2.283809728","209.54.183.75","10.0.2.15","TLSv1.3","527","Application Data, Application Data"
"2831","2.283816958","10.0.2.15","209.54.183.75","TCP","54","56280  >  443 [ACK] Seq=2490 Ack=1263 Win=63996 Len=0"
"2832","2.284006911","209.54.183.75","10.0.2.15","TLSv1.3","81","Application Data"
"2833","2.284009612","10.0.2.15","209.54.183.75","TCP","54","56280  >  443 [ACK] Seq=2490 Ack=1290 Win=63996 Len=0"
"2834","2.288391828","68.67.160.132","10.0.2.15","TLSv1.2","914","Application Data"
"2835","2.288396936","10.0.2.15","68.67.160.132","TCP","54","45996  >  443 [ACK] Seq=1184 Ack=3905 Win=63360 Len=0"
"2836","2.290039126","10.0.2.15","68.67.160.132","TLSv1.2","278","Application Data"
"2837","2.290143935","68.67.160.132","10.0.2.15","TCP","60","443  >  45996 [ACK] Seq=3905 Ack=1408 Win=65535 Len=0"
"2838","2.300467115","68.67.160.132","10.0.2.15","TLSv1.2","731","Application Data"
"2839","2.302267810","10.0.2.15","54.36.150.183","TLSv1.3","189","Application Data"
"2840","2.302366946","54.36.150.183","10.0.2.15","TCP","60","443  >  36166 [ACK] Seq=5464 Ack=1460 Win=65535 Len=0"
"2841","2.348610598","10.0.2.15","68.67.160.132","TCP","54","45996  >  443 [ACK] Seq=1408 Ack=4582 Win=63360 Len=0"
"2842","2.348703215","10.0.2.15","104.18.38.107","TLSv1.2","93","Application Data"
"2843","2.348929231","104.18.38.107","10.0.2.15","TCP","60","443  >  51852 [ACK] Seq=1 Ack=40 Win=65535 Len=0"
"2844","2.354789014","104.18.38.107","10.0.2.15","TLSv1.2","93","Application Data"
"2845","2.354794876","10.0.2.15","104.18.38.107","TCP","54","51852  >  443 [ACK] Seq=40 Ack=40 Win=63360 Len=0"
"2846","2.391807632","54.36.150.183","10.0.2.15","TLSv1.3","255","Application Data"
"2847","2.391824662","10.0.2.15","54.36.150.183","TCP","54","36166  >  443 [ACK] Seq=1460 Ack=5665 Win=63360 Len=0"
"2852","3.430861283","188.240.13.1","10.0.2.15","TLSv1.2","117","Application Data, Application Data"
"2853","3.430882601","10.0.2.15","188.240.13.1","TCP","54","57640  >  443 [ACK] Seq=1 Ack=64 Win=63360 Len=0"
"2854","3.430993951","10.0.2.15","188.240.13.1","TLSv1.2","93","Application Data"
"2855","3.431106941","10.0.2.15","188.240.13.1","TLSv1.2","78","Application Data"
"2856","3.431132377","188.240.13.1","10.0.2.15","TCP","60","443  >  57640 [ACK] Seq=64 Ack=40 Win=65535 Len=0"
"2857","3.431164582","10.0.2.15","188.240.13.1","TCP","54","57640  >  443 [FIN, ACK] Seq=64 Ack=64 Win=63360 Len=0"
"2858","3.431276525","188.240.13.1","10.0.2.15","TCP","60","443  >  57640 [ACK] Seq=64 Ack=64 Win=65535 Len=0"
"2859","3.431276624","188.240.13.1","10.0.2.15","TCP","60","443  >  57640 [ACK] Seq=64 Ack=65 Win=65535 Len=0"
"2860","3.431555508","188.240.13.1","10.0.2.15","TCP","60","443  >  57640 [FIN, ACK] Seq=64 Ack=65 Win=65535 Len=0"
"2861","3.431567189","10.0.2.15","188.240.13.1","TCP","54","57640  >  443 [ACK] Seq=65 Ack=65 Win=63360 Len=0"
"2862","3.687766835","10.0.2.15","185.125.190.18","TCP","74","49446  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2145914003 TSecr=0 WS=128"
"2863","3.731299312","10.0.2.15","3.82.67.95","TLSv1.2","172","Application Data"
"2864","3.731315434","10.0.2.15","3.82.67.95","TLSv1.2","436","Application Data"
"2865","3.731394507","3.82.67.95","10.0.2.15","TCP","60","443  >  57506 [ACK] Seq=15194 Ack=31080 Win=65535 Len=0"
"2866","3.731426171","3.82.67.95","10.0.2.15","TCP","60","443  >  57506 [ACK] Seq=15194 Ack=31462 Win=65535 Len=0"
"2867","3.745948041","3.82.67.95","10.0.2.15","TLSv1.2","260","Application Data"
"2868","3.745954013","10.0.2.15","3.82.67.95","TCP","54","57506  >  443 [ACK] Seq=31462 Ack=15400 Win=63360 Len=0"
"2869","3.770666524","185.125.190.18","10.0.2.15","TCP","60","80  >  49446 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"2870","3.770681946","10.0.2.15","185.125.190.18","TCP","54","49446  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2871","3.770731515","10.0.2.15","185.125.190.18","HTTP","141","GET / HTTP/1.1 "
"2872","3.770821695","185.125.190.18","10.0.2.15","TCP","60","80  >  49446 [ACK] Seq=1 Ack=88 Win=65535 Len=0"
"2875","3.791542763","10.0.2.15","44.215.118.141","TCP","74","40358  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1553493150 TSecr=0 WS=128"
"2876","3.791565622","10.0.2.15","44.215.118.141","TCP","74","40360  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1553493150 TSecr=0 WS=128"
"2877","3.806480068","44.215.118.141","10.0.2.15","TCP","60","443  >  40358 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"2878","3.806489058","10.0.2.15","44.215.118.141","TCP","54","40358  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2879","3.806820773","44.215.118.141","10.0.2.15","TCP","60","443  >  40360 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"2880","3.806824043","10.0.2.15","44.215.118.141","TCP","54","40360  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"2881","3.807607976","10.0.2.15","44.215.118.141","TLSv1.3","571","Client Hello"
"2882","3.807721880","44.215.118.141","10.0.2.15","TCP","60","443  >  40358 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"2883","3.808719398","10.0.2.15","44.215.118.141","TLSv1.3","571","Client Hello"
"2884","3.808805816","44.215.118.141","10.0.2.15","TCP","60","443  >  40360 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"2885","3.825504408","44.215.118.141","10.0.2.15","TLSv1.3","1319","Server Hello, Change Cipher Spec, Application Data"
"2886","3.825509647","10.0.2.15","44.215.118.141","TCP","54","40358  >  443 [ACK] Seq=518 Ack=1266 Win=63250 Len=0"
"2887","3.825648303","44.215.118.141","10.0.2.15","TCP","1494","443  >  40358 [ACK] Seq=1266 Ack=518 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"2888","3.825651781","10.0.2.15","44.215.118.141","TCP","54","40358  >  443 [ACK] Seq=518 Ack=2706 Win=63250 Len=0"
"2889","3.825697489","44.215.118.141","10.0.2.15","TCP","1445","443  >  40358 [PSH, ACK] Seq=2706 Ack=518 Win=65535 Len=1391 [TCP segment of a reassembled PDU]"
"2890","3.825698780","10.0.2.15","44.215.118.141","TCP","54","40358  >  443 [ACK] Seq=518 Ack=4097 Win=61920 Len=0"
"2891","3.826280550","44.215.118.141","10.0.2.15","TLSv1.3","2191","Application Data, Application Data, Application Data"
"2892","3.826284465","10.0.2.15","44.215.118.141","TCP","54","40358  >  443 [ACK] Seq=518 Ack=6234 Win=63360 Len=0"
"2893","3.827819722","44.215.118.141","10.0.2.15","TLSv1.3","1494","Server Hello, Change Cipher Spec, Application Data"
"2894","3.827824765","10.0.2.15","44.215.118.141","TCP","54","40360  >  443 [ACK] Seq=518 Ack=1441 Win=63360 Len=0"
"2895","3.827962458","44.215.118.141","10.0.2.15","TCP","1494","443  >  40360 [ACK] Seq=1441 Ack=518 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"2896","3.827965345","10.0.2.15","44.215.118.141","TCP","54","40360  >  443 [ACK] Seq=518 Ack=2881 Win=63360 Len=0"
"2897","3.828019300","44.215.118.141","10.0.2.15","TCP","1270","443  >  40360 [PSH, ACK] Seq=2881 Ack=518 Win=65535 Len=1216 [TCP segment of a reassembled PDU]"
"2898","3.828020843","10.0.2.15","44.215.118.141","TCP","54","40360  >  443 [ACK] Seq=518 Ack=4097 Win=62144 Len=0"
"2899","3.828713848","44.215.118.141","10.0.2.15","TLSv1.3","2191","Application Data, Application Data, Application Data"
"2900","3.828717030","10.0.2.15","44.215.118.141","TCP","54","40360  >  443 [ACK] Seq=518 Ack=6234 Win=62144 Len=0"
"2901","3.830239979","10.0.2.15","44.215.118.141","TLSv1.3","118","Change Cipher Spec, Application Data"
"2902","3.830331089","44.215.118.141","10.0.2.15","TCP","60","443  >  40358 [ACK] Seq=6234 Ack=582 Win=65535 Len=0"
"2903","3.830873035","10.0.2.15","44.215.118.141","TLSv1.3","605","Application Data"
"2904","3.830958960","44.215.118.141","10.0.2.15","TCP","60","443  >  40358 [ACK] Seq=6234 Ack=1133 Win=65535 Len=0"
"2905","3.832154339","10.0.2.15","44.215.118.141","TLSv1.3","118","Change Cipher Spec, Application Data"
"2906","3.836365641","44.215.118.141","10.0.2.15","TCP","60","443  >  40360 [ACK] Seq=6234 Ack=582 Win=65535 Len=0"
"2907","3.841320122","10.0.2.15","23.43.85.142","TCP","54","41486  >  80 [ACK] Seq=1 Ack=1 Win=63350 Len=0"
"2908","3.841328588","10.0.2.15","23.43.85.142","TCP","54","41478  >  80 [ACK] Seq=1 Ack=1 Win=64008 Len=0"
"2909","3.841389718","23.43.85.142","10.0.2.15","TCP","60","[TCP ACKed unseen segment] 80  >  41486 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2910","3.841418779","23.43.85.142","10.0.2.15","TCP","60","[TCP ACKed unseen segment] 80  >  41478 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2911","3.842657482","44.215.118.141","10.0.2.15","TLSv1.3","133","Application Data"
"2912","3.842659122","10.0.2.15","44.215.118.141","TCP","54","40358  >  443 [ACK] Seq=1133 Ack=6313 Win=63360 Len=0"
"2913","3.842812883","44.215.118.141","10.0.2.15","TLSv1.3","133","Application Data"
"2914","3.842814622","10.0.2.15","44.215.118.141","TCP","54","40358  >  443 [ACK] Seq=1133 Ack=6392 Win=63360 Len=0"
"2915","3.846081239","44.215.118.141","10.0.2.15","TLSv1.3","133","Application Data"
"2916","3.846085625","10.0.2.15","44.215.118.141","TCP","54","40360  >  443 [ACK] Seq=582 Ack=6313 Win=63360 Len=0"
"2917","3.846354638","44.215.118.141","10.0.2.15","TLSv1.3","133","Application Data"
"2918","3.846359604","10.0.2.15","44.215.118.141","TCP","54","40360  >  443 [ACK] Seq=582 Ack=6392 Win=63360 Len=0"
"2919","3.853613303","44.215.118.141","10.0.2.15","TLSv1.3","748","Application Data"
"2920","3.853618334","10.0.2.15","44.215.118.141","TCP","54","40358  >  443 [ACK] Seq=1133 Ack=7086 Win=63360 Len=0"
"2921","3.854190025","10.0.2.15","44.215.118.141","TLSv1.3","731","Application Data"
"2922","3.854278521","44.215.118.141","10.0.2.15","TCP","60","443  >  40358 [ACK] Seq=7086 Ack=1810 Win=65535 Len=0"
"2923","3.862318050","185.125.190.18","10.0.2.15","HTTP","243","HTTP/1.1 204 No Content "
"2924","3.862322797","10.0.2.15","185.125.190.18","TCP","54","49446  >  80 [ACK] Seq=88 Ack=190 Win=64051 Len=0"
"2925","3.862411644","10.0.2.15","185.125.190.18","TCP","54","49446  >  80 [FIN, ACK] Seq=88 Ack=190 Win=64051 Len=0"
"2926","3.862477501","185.125.190.18","10.0.2.15","TCP","60","80  >  49446 [ACK] Seq=190 Ack=89 Win=65535 Len=0"
"2927","3.862632856","185.125.190.18","10.0.2.15","TCP","60","80  >  49446 [FIN, ACK] Seq=190 Ack=89 Win=65535 Len=0"
"2928","3.862639123","10.0.2.15","185.125.190.18","TCP","54","49446  >  80 [ACK] Seq=89 Ack=191 Win=64051 Len=0"
"2929","3.878774206","44.215.118.141","10.0.2.15","TLSv1.3","670","Application Data"
"2930","3.878779445","10.0.2.15","44.215.118.141","TCP","54","40358  >  443 [ACK] Seq=1810 Ack=7702 Win=63360 Len=0"
